NaN,6,9.3,9.29886370625368,124.3,26.0727272727273,63.5212121212121,0,0
NaN,6.9,9.6,9.59805511171994,127,33.4969696969697,70.8545454545454,0,0
NaN,6.6,9.7,9.6970217284822,127.2,29.4848484848485,69.5757575757576,0,0
NaN,7.5,9.8,9.79680675089382,128.5,36.9212121212121,70.7393939393939,0,0
NaN,7.6,9.7,9.69514532392144,128.2,41.8242424242424,66.6909090909091,0,0
NaN,5.9,7.3,7.29458927264823,131.1,17.9272727272727,31.7454545454545,0,0
NaN,10.1,12.6,12.6932750619034,123.6,86.8,101.042424242424,0,0
NaN,9.2,11.9,11.9900245811471,125.1,74.1878787878788,96.0242424242424,1,0
NaN,9.8,11.8,11.8884732916969,124.5,76.4181818181818,97.6909090909091,0,0
NaN,10.4,12.6,12.6800946105052,123.6,90.1151515151515,101.030303030303,0,0
NaN,10.5,13.7,13.7843661504177,124.5,91.4424242424242,101.618181818182,0,0
NaN,9.6,12.4,12.4726450521117,124.9,78.030303030303,99.2363636363636,0,0
NaN,11.1,13.4,13.4140113038752,130.8,93.6909090909091,101.527272727273,0,0
NaN,12,14.3,14.313276857005,130.4,100.242424242424,101.478787878788,0,0
NaN,11.8,14.6,14.6121705343667,129.3,99.7878787878788,101.472727272727,0,0
NaN,11.6,14.8,14.812909541885,126.9,101.139393939394,101.563636363636,0,0
NaN,11.4,14.8,14.8106067784708,126.8,99.9212121212121,101.454545454545,0,0
NaN,12.4,14.5,14.5069025743195,129,101.248484848485,101.484848484848,0,0
NaN,11.8,14.5,14.5069808527799,128.3,100.315151515152,101.49696969697,0,0
NaN,11.9,13.6,13.603767334309,129.3,96.4545454545455,101.472727272727,0,0
NaN,12.7,14.4,14.4037419584277,129.7,100.618181818182,101.521212121212,0,0
NaN,13.8,15.9,15.8977231525208,131.3,101.545454545455,101.509090909091,0,0
NaN,14.4,16.1,16.0965522489783,131.1,101.515151515152,101.539393939394,0,0
NaN,4,5.8,5.84981533918758,127.1,3.43030303030303,15.7090909090909,0,0
NaN,3.9,6.8,6.85632663800682,129,5.3030303030303,23.9515151515152,0,0
NaN,4.2,7,7.05753874722858,129.8,7.38787878787879,26.6181818181818,0,0
NaN,6.1,9.3,9.36683127623731,130,15.8181818181818,59.9515151515152,0,0
NaN,5.8,9.6,9.66800567283797,126.3,21.8606060606061,66.7575757575758,0,0
NaN,6.9,9.8,9.8677509380223,123.6,35.2545454545455,72.3212121212121,0,0
NaN,6.1,9.8,9.86501748073875,124.2,26.3939393939394,69.3636363636364,1,0
NaN,6.5,10.3,10.3675956411314,123.6,30.0060606060606,79.2181818181818,0,0
NaN,6.7,10.6,10.6687915157732,126.5,29.4787878787879,84.0181818181818,0,0
NaN,6.6,10.7,10.7675758034865,127.5,28.4424242424242,82.7757575757576,0,0
NaN,7,10.7,10.7664756776182,125.9,39.5939393939394,86.7454545454545,1,0
NaN,6.8,10.3,10.3617041932703,125.4,23.0666666666667,74.8969696969697,0,0
NaN,6.3,10.1,10.1579416035527,125.7,20.7939393939394,70.1090909090909,0,0
NaN,5.9,9.9,9.95596200005458,124.8,23.0545454545455,69.6121212121212,0,0
NaN,5.9,9.6,9.65350658190375,126.4,21.0909090909091,63.8424242424242,0,0
NaN,6.4,10.2,10.2571488818106,125.8,28.5757575757576,74.6787878787879,0,0
NaN,5.8,8.6,8.64941415742397,124.4,24.4606060606061,51.6909090909091,0,0
NaN,5.5,9,9.0509283158846,124.9,19.5636363636364,53.7272727272727,0,0
NaN,5.4,8.9,8.9501245665569,128.7,14.4848484848485,53.0787878787879,0,0
NaN,6.3,10,10.0563197377044,128.9,19.3393939393939,70.4484848484849,0,0
NaN,6,9.6,9.65351652656411,128.6,14.0424242424242,60.8484848484849,0,0
NaN,5.3,9.2,9.25141397016637,126.2,16.0606060606061,56.2363636363636,0,0
NaN,5.9,9.8,9.85449584949263,126,18.8606060606061,65.0424242424242,0,0
NaN,5.6,9.7,9.75345502739803,126,16.6969696969697,62.1151515151515,0,0
NaN,5.4,9.3,9.35162301450642,128.2,11.4727272727273,54.9454545454545,0,0
NaN,5.3,9.2,9.2496579611955,126.1,15.3636363636364,54.8909090909091,0,0
NaN,4.1,5.7,5.80239670352015,125.2,3.14545454545455,13.4787878787879,0,0
NaN,3.8,6,6.1056037340939,130.6,0.309090909090909,17.0666666666667,0,0
NaN,3.6,4.5,4.576391292843,130.2,0.0303030303030303,4.83636363636364,0,0
NaN,4.5,6.9,6.99561151922336,130.2,7.76363636363636,28.8969696969697,0,0
NaN,4.1,6.6,6.66323866006298,125,6.74545454545455,24.3212121212121,0,0
NaN,4.8,6.9,6.96562797712369,131,9.41818181818182,27.1575757575758,0,0
NaN,5,8.3,8.37912892514075,126.3,15.0121212121212,46.9515151515152,0,0
NaN,5.2,8.1,8.17707035612304,127.6,14.1818181818182,43.1575757575758,0,0
NaN,5.3,8.6,8.68115696519717,128.5,15.6060606060606,51.6181818181818,0,0
NaN,4.6,6.9,6.95954446952518,125.6,9.4,27.6606060606061,0,0
NaN,4.3,7.6,7.67529846961104,126,7.43030303030303,42.5818181818182,0,0
NaN,4.9,7.8,7.87840566023057,125.2,8.86060606060606,46.0181818181818,0,0
NaN,5.5,9,9.09121113640096,131.3,25.1212121212121,64.2666666666667,1,0
NaN,5.8,9.3,9.39962700371581,131.1,29.4666666666667,66.3878787878788,1,0
NaN,5.5,9,9.09991463303705,131.3,20.7393939393939,63.6,0,0
NaN,5.6,9.3,9.40381319031333,129.7,25.1151515151515,64.5575757575758,1,0
NaN,5.2,8.6,8.69689008522425,127.7,14.6848484848485,58.0666666666667,0,0
NaN,4.8,8.1,8.1926752665317,123.5,15.3030303030303,54.7818181818182,0,0
NaN,5,8.6,8.69714458863373,129.7,15.3575757575758,59.7818181818182,0,0
NaN,5.9,9.2,9.30040498831249,130,27.8666666666667,67.4606060606061,1,0
NaN,9.4,13.2,13.2717224896748,124.1,81.8060606060606,101.393939393939,1,0
NaN,8.4,12.1,12.1654702885464,125.8,60.830303030303,99.9272727272727,1,0
NaN,9,12.4,12.4676314504618,128,66.8,101.145454545455,0,0
NaN,9.5,12.6,12.6675160682475,124.2,79.8545454545454,101.054545454545,1,0
NaN,8.8,11.9,11.9571815159111,123.2,73.5939393939394,98.6484848484849,1,0
NaN,9.4,12.5,12.5595092625055,123.4,76.3272727272727,101.066666666667,0,0
NaN,8.1,11.3,11.3558517288324,124.1,55.8242424242424,90.4545454545455,1,0
NaN,7.6,10.8,10.8526306647342,122.9,50.0545454545455,84.5393939393939,1,0
NaN,8.2,11.5,11.5548021284436,123,56.9333333333333,90.1333333333333,1,0
NaN,8.4,12.4,12.4552547868984,125.1,58.6121212121212,93.9818181818182,0,0
NaN,10.6,14.1,14.1592665837753,127.3,84.1212121212121,99.7090909090909,0,0
NaN,11,14.3,14.3605038903755,126.5,85.830303030303,98.3090909090909,0,0
NaN,10.9,14,14.0602297784505,124.9,84.5393939393939,97.8484848484848,0,0
NaN,10.5,13.6,13.6576210473064,125.5,80.0787878787879,96.9333333333333,0,0
NaN,10.3,13.4,13.4554684195359,126.6,74.7090909090909,93.7878787878788,0,0
NaN,9.8,12.5,12.5531088000908,128.1,64.1272727272727,86.8787878787879,0,0
NaN,9.2,11.9,11.9504905412131,128.3,54.5090909090909,80.3818181818182,0,0
NaN,9.1,12.2,12.2523524026806,126.9,57.3393939393939,82.0181818181818,0,0
NaN,9.6,12.6,12.6535283906679,126.6,61.1393939393939,84.2666666666667,0,0
NaN,9.7,12.7,12.7518015800541,127.1,61.1818181818182,83.7090909090909,0,1
NaN,9.7,12.1,12.147721379574,128.4,56.5333333333333,80.3575757575758,0,0
NaN,9.6,12.2,12.2472083121815,128.9,53.9393939393939,80.2969696969697,0,0
NaN,10.2,12.9,12.9499817166308,128.4,59.2909090909091,80.6909090909091,0,1
NaN,10.9,12.7,12.7474921333178,130.4,59.9878787878788,77.9393939393939,0,1
NaN,10.7,12.3,12.3456472533342,131,57.2969696969697,75.1272727272727,0,1
NaN,4.1,4.3,4.34780395775098,123.8,1.56363636363636,3.72121212121212,0,0
NaN,3.7,4.9,4.95344339731264,125.6,0.727272727272727,7.11515151515152,0,0
NaN,3.5,6.3,6.36585607496855,130.7,2.66060606060606,18.2969696969697,0,0
NaN,13.1,12.8,12.8818011844885,125.5,101.472727272727,101.49696969697,0,0
NaN,3.5,6.9,6.99062196593266,128.8,0.642424242424242,25.4242424242424,0,0
NaN,3.6,6.6,6.68713653099829,129.7,0.181818181818182,23.8242424242424,0,0
NaN,4,7.6,7.70000036290465,130.3,1.91515151515152,36.2060606060606,0,0
NaN,5.3,8.5,8.61304937854177,127.1,5.55757575757576,50.1939393939394,0,0
NaN,4.9,8,8.10727912288872,129.4,6.33939393939394,47.1515151515151,0,0
NaN,4.5,8.4,8.51343234020139,126.5,9.4969696969697,50.8787878787879,0,0
NaN,4.9,8.8,8.91896543635441,124.8,12.7090909090909,54.2606060606061,0,0
NaN,4.1,7.2,7.29745047782562,125.1,7.47878787878788,32.2181818181818,0,0
NaN,4.1,7.7,7.80314944983971,128.3,4.38181818181818,36.7454545454545,0,0
NaN,6.3,8.7,8.81094448275929,125.7,28.7030303030303,57.8060606060606,0,0
NaN,5.9,8.6,8.70669001074927,124.5,22.9272727272727,54.8606060606061,0,0
NaN,6.2,8.7,8.80578149553663,125.6,28.0909090909091,55.1878787878788,1,0
NaN,6.5,9.4,9.51450511161199,125.5,30.5090909090909,67.3818181818182,0,0
NaN,6.2,9.7,9.81582729534274,126.3,29.0545454545455,70.7212121212121,1,0
NaN,5.9,8.8,8.90186951479983,124.9,22.0909090909091,58.0666666666667,0,0
NaN,4.3,6.6,6.63094354504456,123.3,7.75757575757576,24.0181818181818,0,0
NaN,4.1,7.1,7.13331196836129,128.5,0.666666666666667,30.6787878787879,0,0
NaN,4.8,8,8.04145686775064,123,5.95151515151515,45.369696969697,0,0
NaN,6.3,9.6,9.64971992941902,127.6,15.1878787878788,72.3575757575758,0,0
NaN,6.4,10.1,10.155143078608,131.1,23.6909090909091,78.4606060606061,0,0
NaN,11.1,12.2,12.2772921405468,130.5,89.6969696969697,101.290909090909,0,0
NaN,10.3,11.9,11.9757475266998,131.3,80.8727272727273,101.333333333333,0,0
NaN,8.5,12.5,12.5321144527794,125.6,61.3454545454545,101.133333333333,1,0
NaN,10.5,12.7,12.7294331652071,129.3,81.5757575757576,101.066666666667,0,0
NaN,12.2,13.9,13.9323686066665,131.3,100.593939393939,101.4,0,0
NaN,12.9,14.5,14.5176328209458,130.9,101.430303030303,101.357575757576,0,0
NaN,12.9,14.7,14.7103016816196,128.5,101.472727272727,101.351515151515,0,0
NaN,11.9,14,14.0171491169661,128.7,96.1515151515152,101.460606060606,0,0
NaN,12.3,14.2,14.2191041028294,128.9,98.4545454545455,101.472727272727,0,0
NaN,13.8,15.7,15.7147689019751,130.8,96.1575757575758,101.430303030303,0,0
NaN,4.3,5.5,5.55078138630854,130.9,3.12121212121212,12.7151515151515,0,0
NaN,10.2,11.9,11.9174943168411,130.3,77.0181818181818,99.7272727272727,0,0
NaN,4.2,4.6,4.63174157554084,131.1,1.41212121212121,6.95757575757576,0,0
NaN,4,6.5,6.5057258278105,126.4,4.4,24.2909090909091,0,0
NaN,5.9,8.6,8.60247771046484,129.9,16.0181818181818,49.5090909090909,0,0
NaN,6.2,8.2,8.20068431728424,129.1,20.9212121212121,43.7030303030303,0,0
NaN,4.8,8,7.99846889412474,127.3,11.5818181818182,39.7818181818182,0,0
NaN,4.1,4.5,4.45245007687335,123.9,0.775757575757576,4.46666666666667,0,0
NaN,7,11.1,11.1982855430094,124.4,45.8424242424242,95.0181818181818,1,0
NaN,7,11.4,11.4978252071194,123.6,47.2848484848485,98.8121212121212,1,0
NaN,7.3,11.4,11.4965100679916,125.4,41.3636363636364,98.1272727272727,0,0
NaN,7.4,11.2,11.2939021089004,127.7,43.430303030303,96.7212121212121,0,0
NaN,7.6,12,12.1012606474391,127.5,50.7757575757576,101.357575757576,1,0
NaN,7.6,12,12.1000835928567,128.5,49.8181818181818,101.327272727273,1,0
NaN,8.3,12.5,12.6030966125549,128.9,55.8727272727273,101.49696969697,0,0
NaN,9.1,13,13.1055987041268,129.5,66.769696969697,101.593939393939,0,0
NaN,9.4,13.3,13.4046538657568,128.4,74.2727272727273,101.50303030303,0,0
NaN,9.9,13.9,14.0054249243414,127.5,87.1818181818182,101.290909090909,0,0
NaN,10.1,14,14.1020929835374,129,88.2242424242424,101.369696969697,1,0
NaN,10.6,14.2,14.3027444328066,129.2,92.9939393939394,101.387878787879,0,0
NaN,10.8,14.5,14.6042896617577,128.7,99.1515151515151,101.393939393939,0,0
NaN,10.4,14,14.1019011822604,129,88.3575757575758,101.381818181818,0,0
NaN,10.4,13.3,13.3959338710448,129.7,85.5272727272727,101.418181818182,0,0
NaN,8.3,11.3,11.3895435686804,129.1,53.2121212121212,98.4909090909091,0,0
NaN,8.3,11.3,11.3907580567334,129.2,55.0181818181818,96.6787878787879,0,0
NaN,8.7,11.7,11.792849402359,128.6,61.2424242424242,100.787878787879,1,0
NaN,9.5,12.2,12.2930521955343,129.4,72.1151515151515,101.484848484848,0,0
NaN,8.5,9.7,9.73258063299338,130.6,50.4666666666667,70.8363636363636,0,0
NaN,8,9.8,9.82976019091384,129.1,45.1515151515152,71.6727272727273,0,0
NaN,7.4,9.6,9.62691038660526,129.9,38.6121212121212,67.2606060606061,0,0
NaN,7,9.6,9.62430082117774,128.9,34.8,67.9272727272727,0,0
NaN,7.9,10.1,10.1229659533093,129.4,44.0484848484848,76.8363636363636,0,0
NaN,8.7,10.6,10.6210799928273,128.4,54.4242424242424,84.2121212121212,0,0
NaN,8.7,10.1,10.117484962888,130.1,55.6969696969697,77.7272727272727,0,0
NaN,8,10.2,10.2141014293375,129.6,46.0606060606061,77.7939393939394,0,0
NaN,8.6,10.3,10.310603607308,130.5,52.7212121212121,77.6666666666667,0,0
NaN,9.9,10.1,10.1012260870308,131.2,70.9878787878788,76.8121212121212,0,0
NaN,10.1,10.2,10.1448370202619,130.7,66.430303030303,75.2,0,0
NaN,7.4,9.6,9.54544521143799,130.5,37.9515151515152,68.7393939393939,0,0
NaN,7.6,10.4,10.3413651074884,128.9,43.0363636363636,79.4545454545455,0,0
NaN,7.6,10.4,10.3425895891499,127.1,42.5636363636364,78.5393939393939,0,0
NaN,8.3,11,10.9404951948051,126.7,51.6424242424242,87.630303030303,0,0
NaN,7.2,10.5,10.4462538730844,125.7,27.8545454545455,82.769696969697,0,0
NaN,7.2,11.1,11.0510050884759,122.9,31.6363636363636,89.9818181818182,0,0
NaN,8.9,12.2,12.1492115784916,124.6,44.6181818181818,101.145454545455,0,0
NaN,9.1,12.4,12.3519149772887,123.6,48.369696969697,101.436363636364,0,0
NaN,8.8,12.5,12.4508730403475,124.1,55.030303030303,101.448484848485,0,0
NaN,9.3,13,12.9493880236808,125,61.0606060606061,101.454545454545,0,0
NaN,9.6,13,12.9504225961613,126.7,66.6727272727273,101.478787878788,0,0
NaN,9.8,13.2,13.1513998706466,126.9,71.8060606060606,101.478787878788,0,0
NaN,9.8,13.4,13.351387371098,126.1,74.6969696969697,101.533333333333,0,0
NaN,9.5,13,12.9548423408961,126.7,68.2363636363636,101.424242424242,0,0
NaN,9.9,13.2,13.1536100379894,127.3,72.1515151515152,101.490909090909,0,0
NaN,10.4,13.7,13.6492280820366,127.2,84.169696969697,101.557575757576,0,0
NaN,9.9,13.1,13.0486585425659,128.2,79.6666666666667,101.381818181818,0,0
NaN,9.9,13.1,13.0509226025607,127.1,75.9818181818182,101.478787878788,0,0
NaN,9.5,12.9,12.8492086573679,126.9,69.5818181818182,101.406060606061,0,0
NaN,8.3,12.3,12.2554673350574,123.7,57.1333333333333,101.272727272727,0,0
NaN,7,11,10.9656496296074,124.1,40.7818181818182,91.5818181818182,1,0
NaN,7.6,11.4,11.3599004125306,125.4,44.969696969697,96.4787878787879,1,0
NaN,8.2,12.1,12.052070145558,126.5,54.0969696969697,101.266666666667,1,0
NaN,8,11.8,11.7532352822149,128.7,52.569696969697,101.224242424242,1,0
NaN,10,12.4,12.3478160146378,129.7,73.6727272727273,101.490909090909,0,0
NaN,5.1,7.5,7.41433251536072,126.9,13.5151515151515,34.7272727272727,0,0
NaN,3.9,4.2,4.21117463573324,126.8,1.50909090909091,5.8,0,0
NaN,3.6,5.6,5.61416113427176,124,0.775757575757576,13.9757575757576,0,0
NaN,4.1,6.1,6.11842477958899,128.4,5.15757575757576,17.0909090909091,0,0
NaN,5.4,7.2,7.22122491098361,129.8,14.2,29.1878787878788,0,0
NaN,4.5,5.2,5.21359032910124,130.8,4.82424242424242,10.8363636363636,0,0
NaN,4.1,5.5,5.51489915276044,126.5,4.83636363636364,13.9575757575758,0,0
NaN,3.8,5.7,5.71501916002025,124.5,4.17575757575758,14.8545454545455,0,0
NaN,3.6,6.1,6.11448109598928,130.1,3.92727272727273,18.569696969697,0,0
NaN,4.2,6.5,6.51371346513264,126.3,7.15757575757576,24.0606060606061,0,0
NaN,4.3,7,7.01436887505078,127.5,8.6,29.630303030303,0,0
NaN,6.8,8.9,8.91841886925867,130.4,27.9272727272727,50.9393939393939,0,0
NaN,5.6,8.9,8.91792971675938,128.4,18.5393939393939,53.4181818181818,0,0
NaN,7.7,9.1,9.11830612344229,131.2,36.8060606060606,55.2787878787879,0,0
NaN,7.4,9.5,9.51902291977151,131.2,36.3212121212121,62.0848484848485,0,0
NaN,6.6,9.3,9.31939790508959,129.6,29.9272727272727,60.3818181818182,0,0
NaN,6.8,10.2,10.2191334591803,130.5,33.230303030303,75.1878787878788,0,0
NaN,8.2,10.4,10.4189698420881,129.7,47.9757575757576,79.2909090909091,0,0
NaN,7.9,10.5,10.5186659893591,129.8,43.7939393939394,81.2666666666667,0,0
NaN,6,9.4,9.41826810231353,127,22.9333333333333,63.8545454545455,0,0
NaN,5.1,7.6,7.61705037881388,127.9,13.4666666666667,37.4181818181818,0,0
NaN,3.8,6.5,6.51720117546689,127.9,3.36363636363636,21.6484848484848,0,0
NaN,4.4,7,7.01862018664702,125.9,6.04242424242424,26.4121212121212,0,0
NaN,4.9,7.5,7.5206758660062,127.9,10.9333333333333,35.0484848484848,0,0
NaN,5,7.5,7.52050784264779,129.5,12.2848484848485,34.3757575757576,0,0
NaN,5.6,7.7,7.72116014729144,130.2,16.5575757575758,36.6606060606061,0,0
NaN,4.6,7.4,7.42072025185625,128.2,11.7636363636364,32.6060606060606,0,0
NaN,4.5,7.4,7.42006412502134,126,10.230303030303,32.8606060606061,0,0
NaN,4.7,7.6,7.62018562644486,128.2,12.369696969697,35.4969696969697,0,0
NaN,5.2,7.9,7.92007855957438,128.6,15.2363636363636,39.2727272727273,0,0
NaN,5.2,8,8.02005432026906,128.9,16.830303030303,40.830303030303,0,0
NaN,5,8.3,8.31898324231618,128.1,16.6121212121212,43.9333333333333,0,0
NaN,4.8,8.4,8.41987989899022,127.3,14.4787878787879,45.9818181818182,0,0
NaN,4.9,8.6,8.62096492318426,123.6,16.1939393939394,50.4,0,0
NaN,5,8.7,8.72088122920402,123.6,16.569696969697,51.2121212121212,0,0
NaN,4.9,8.7,8.72170613373293,124.2,15.9090909090909,50.2606060606061,0,0
NaN,5,8.5,8.5227321846793,125.2,14.6424242424242,48.2484848484848,0,0
NaN,3.8,7.2,7.22043568552617,126.8,2.6969696969697,28.2242424242424,0,0
NaN,3.8,5.3,5.31328636821374,127.9,0.381818181818182,13.1818181818182,0,0
NaN,3.6,5.1,5.11104678443953,124.3,2.04242424242424,10.5393939393939,0,0
NaN,5.2,6.6,6.59755494873634,130,11.2484848484848,24.1272727272727,0,0
NaN,6.3,6.4,6.39303227160107,129.5,21.3515151515152,24.3818181818182,0,0
NaN,4.5,6.7,6.68575647087725,124.7,8.95151515151515,26.569696969697,0,0
NaN,7.4,11,10.9470555777924,124.4,43.7757575757576,89.5878787878788,0,0
NaN,7.5,10.9,10.8480112738122,125.3,40.6424242424242,87.8242424242424,0,0
NaN,7.7,10.8,10.7487625588854,125.8,43.2242424242424,83.0787878787879,0,0
NaN,7,10.6,10.5483652333247,123.9,34.3515151515152,83.9030303030303,0,0
NaN,5.9,9.4,9.3545349788554,126.2,20.0909090909091,60.8545454545455,0,0
NaN,5.6,9.2,9.1548685358924,125.7,17.7212121212121,58.2060606060606,0,0
NaN,5.6,9.1,9.05523306242924,125.3,15.8424242424242,56.5090909090909,0,0
NaN,6.1,8,7.96057739466448,129.3,20.0727272727273,41.4848484848485,0,0
NaN,5.9,7.3,7.26454130863957,129.7,17.9818181818182,30.8121212121212,0,0
NaN,7.3,7.5,7.46395557667201,131.2,29.6363636363636,34.7939393939394,0,0
NaN,4.4,6.9,6.86851922896623,126.5,6.52121212121212,27.9878787878788,0,0
NaN,4,7.1,7.06631725255018,125,4.07878787878788,28.1272727272727,0,0
NaN,3.8,7.2,7.1663838833104,123.2,4.32727272727273,28.7030303030303,0,0
NaN,11.4,14.3,14.2464978164053,127,97.2424242424242,101.333333333333,0,0
NaN,9.8,13.1,13.0547706358982,125.5,76.6363636363636,101.412121212121,0,0
NaN,9,12.9,12.8573865855511,124.7,67.9393939393939,101.472727272727,0,0
NaN,9.2,12.9,12.8587188029102,123.1,73.6484848484849,101.612121212121,1,0
NaN,10.8,13.7,13.654522355797,123.2,94.8606060606061,101.321212121212,0,0
NaN,12.1,15.4,15.3463566673126,126.2,100.781818181818,101.242424242424,0,0
NaN,11,14,13.9506635029788,126.5,94.2787878787879,101.448484848485,0,0
NaN,9.7,13.1,13.0520020099781,127,79.2666666666667,101.442424242424,1,0
NaN,10.4,13.8,13.748443806197,126.4,87.5212121212121,101.448484848485,0,0
NaN,11.2,13.9,13.8475256077028,127.5,92.4727272727273,101.418181818182,0,0
NaN,11.2,13.7,13.6481643483391,128.5,90.9030303030303,101.272727272727,0,0
NaN,9.6,13.3,13.2500078288168,125.3,79.2484848484848,101.290909090909,1,0
NaN,9.4,12.7,12.6515476573746,126.1,69.4909090909091,100.969696969697,0,0
NaN,8.9,12.4,12.3517789616185,125.6,62.3636363636364,100.769696969697,0,0
NaN,9.2,11.3,11.2551916105877,130.4,66.7878787878788,93.2666666666667,0,0
NaN,9.2,12.2,12.1507441494475,127,64.8,98.5939393939394,0,0
NaN,10,12.2,12.1488830080481,126.6,69.1818181818182,97.0424242424242,0,0
NaN,9.3,11.5,11.4529700476643,128.7,63.4363636363636,93.1212121212121,0,0
NaN,8.6,11.4,11.3518784662665,128.3,48.2242424242424,93.8242424242424,0,0
NaN,9.4,12,11.9480230380553,127.1,61.2181818181818,99.6545454545455,0,0
NaN,10.4,12.9,12.843767843272,127.7,76.0606060606061,101.363636363636,0,0
NaN,9.4,12.1,12.0472551088055,128.7,64.2787878787879,99.0060606060606,0,0
NaN,8.9,11.8,11.7475449612928,127.5,57.0787878787879,97.8,0,0
NaN,8.9,10.8,10.7502689923019,129.6,56.3151515151515,85.6909090909091,0,0
NaN,4,7.9,7.87421418135024,125.1,4.57575757575758,36.1575757575758,0,0
NaN,3.8,7.1,7.07800371626027,123.5,1.75151515151515,26.8909090909091,0,0
NaN,4.9,8.9,8.87294452804678,124.2,11.5757575757576,51.9818181818182,0,0
NaN,8.4,11.9,11.8711465417652,126.8,49.4060606060606,98.9939393939394,0,0
NaN,8.7,11.4,11.376008184659,128.1,54.9272727272727,94.4909090909091,0,0
NaN,9,12.5,12.4735665767321,126.9,62.230303030303,100.769696969697,0,0
NaN,8.8,13,12.9726620169809,124.1,70.3818181818182,101.230303030303,1,0
NaN,8,11.7,11.6756001100238,125.3,47.0969696969697,97.6848484848485,0,0
NaN,8.1,11.4,11.3761681436673,126.8,45.5454545454545,93.4,0,0
NaN,7,10.9,10.8783920218421,124.7,33.2242424242424,87.3878787878788,0,0
NaN,6,9.2,9.18396916687468,124.2,24.7272727272727,61.5454545454545,0,0
NaN,6.6,10.3,10.2832191963896,125.3,30.7454545454545,78.5636363636364,0,0
NaN,8.8,12.3,12.2783789068725,127.7,58.6848484848485,100.309090909091,0,0
NaN,10.1,13.5,13.4750588166083,126.3,76.6242424242424,101.533333333333,0,0
NaN,10,13.3,13.2765524166471,126.3,75.1575757575758,101.442424242424,0,0
NaN,9.8,13.2,13.177286719546,125.7,72.4909090909091,101.521212121212,0,0
NaN,10.1,13.6,13.576391264728,127.2,76.3878787878788,101.527272727273,0,0
NaN,9.9,12.7,12.6759120524527,127.1,75.769696969697,101.315151515152,0,0
NaN,9.8,12.3,12.2763783742898,127.1,73.969696969697,100.721212121212,0,0
NaN,10.6,13.4,13.3740147309612,127.4,87.5272727272727,101.581818181818,0,0
NaN,10.5,13.4,13.3767813477938,126.5,85.7878787878788,101.418181818182,0,0
NaN,10.3,12.9,12.8778004457424,128.4,83.5939393939394,101.442424242424,0,0
NaN,5.7,8.4,8.30790978233883,123.2,18.8,47.1878787878788,0,0
NaN,6.4,9.1,8.99523170798322,124.2,27.1030303030303,57.7636363636364,0,0
NaN,6.5,8.8,8.69129769783683,129,25.9515151515152,50.3515151515151,0,0
NaN,6.7,7,6.85517354322809,131,19.7212121212121,26.5757575757576,0,0
NaN,6.1,7.1,6.95039877858226,127,17.0424242424242,28.5818181818182,0,0
NaN,7.8,6.8,6.65321096815409,130.8,31.7090909090909,26.9515151515151,0,0
NaN,6.7,7.4,7.23672074425617,128.1,24.2909090909091,33.3575757575758,0,0
NaN,8.9,9,8.80086966176787,131,50.0484848484848,55.2363636363636,0,0
NaN,6.9,7.3,7.1485993144433,130.9,22.5272727272727,29.0424242424242,0,0
NaN,5.6,6.8,6.66026036820862,127.4,13.7393939393939,24.9212121212121,0,0
